MATRICULA;NOME;REPROVACOES_DE;REPROVACOES_EM;REPROVACOES_MF;REPROVACOES_GO;NOTA_DE;NOTA_EM;NOTA_MF;NOTA_GO;INGLES;H_AULA_PRES;TAREFAS_ONLINE;FALTAS;PERFIL
618165;Roberval Jorge de Lins Uirnman;0;0;0;0;6.7;7.3;6.4;6.7;0.0;8;3;5;EXATAS
250040;Gigi de Drummond EuomÃ£;1;1;1;1;0.0;0.0;0.0;0.0;0.0;1;3;6;DIFICULDADE
917193;Karl Amarildo Izryson Gomes;0;0;0;0;6.4;4.3;5.1;;1.0;3;2;4;DIFICULDADE
934952;Charles Ezaov de Noronha;0;0;0;0;7.7;6.7;5.7;6.6;;5;5;6;EXATAS
155855;Tatiana Zegeka;0;0;0;0;7.2;6.9;8.3;6.9;1.0;9;5;3;MUITO BOM
897609;OlÃ­via AngÃ©lica Iuan;0;0;0;0;5.0;4.4;4.7;5.0;1.0;4;5;4;DIFICULDADE
668198;Mikaella Marcielle Buarque;0;0;0;0;8.4;7.6;10.5;7.9;0.0;1;0;8;EXCELENTE
852838;Marlene Soraya da Serra;0;0;0;0;6.8;5.7;5.6;4.8;1.0;2;4;3;DIFICULDADE
888579;Madalena Luzinete Portugal NegrÃ£o;0;0;0;0;6.0;5.8;5.2;5.6;1.0;5;2;6;DIFICULDADE
164113;Rosa Souto;0;0;0;0;5.7;4.4;5.9;;1.0;7;1;7;DIFICULDADE
402956;Roger EstevÃ£o Piyov CÃ¢mara Getafuza;0;0;0;0;4.3;5.3;5.2;4.8;1.0;2;2;6;DIFICULDADE
653894;Quico Emanoel Moal Mugawo;0;0;0;0;5.8;6.2;4.9;4.8;;2;3;5;DIFICULDADE
323528;OlÃ­mpia Zulmira de Sampaio;0;0;0;0;6.2;4.5;5.0;6.1;;5;1;2;DIFICULDADE
622664;AbÃ­lio Preto de Souza;0;0;0;0;5.6;4.7;4.9;5.6;1.0;4;0;3;DIFICULDADE
329665;OsÃ³rio da Silva Banhos;0;0;0;0;7.1;7.1;9.4;;0.0;10;5;3;MUITO BOM
696055;CÃ¡rmen Dirram de Sampaio;0;0;0;0;5.1;6.3;5.2;;1.0;4;4;5;DIFICULDADE
951996;Elisete de Padilha dos Santos;0;0;0;0;6.7;5.8;6.1;;1.0;4;5;3;DIFICULDADE
444017;OlÃ­via Lara Poeru Milani de Moreira;0;0;1;1;5.1;5.6;0.0;0.0;0.0;2;2;6;DIFICULDADE
486512;EustÃ¡quio Washington de Teixeira;0;0;0;0;5.8;5.2;5.0;5.3;;17;4;2;DIFICULDADE
809292;Alisson DamiÃ£o de Padilha;0;0;0;0;5.6;4.8;5.3;5.4;0.0;8;5;3;DIFICULDADE
314954;Soraya de Torquato;0;0;0;0;6.2;5.8;6.2;;0.0;4;4;3;DIFICULDADE
771372;Guilherme de Souza Banhos JÃºnior;0;0;0;0;6.4;6.9;6.2;5.0;;3;1;6;DIFICULDADE
868682;PatrÃ­cia Bruna da Silva Vudroyri de Iglesias;0;0;0;0;7.7;7.7;8.3;7.1;;12;2;1;MUITO BOM
131357;Talita CÃ¡ssia de OsÃ³rio;0;0;0;0;6.6;6.4;5.5;5.2;1.0;4;3;4;DIFICULDADE
656829;Genir Karin Fragoso;0;0;0;0;7.2;7.0;6.5;5.8;;2;0;3;EXATAS
640834;Ademar Enern JÃºnior;0;0;0;0;7.0;7.2;4.8;6.2;1.0;3;5;3;EXATAS
758742;Teresa de Tozetto;0;0;0;0;7.0;7.1;7.7;6.7;1.0;4;3;3;MUITO BOM
507661;Quirino dos Santos;1;1;1;1;0.0;0.0;0.0;0.0;1.0;5;4;4;DIFICULDADE
873241;FelÃ­cia Rossi;0;0;0;0;5.7;6.0;5.3;;1.0;1;2;5;DIFICULDADE
233642;Laila Guiomar Valverde;0;0;0;0;6.5;6.0;5.9;;0.0;9;5;3;DIFICULDADE
852981;Tainara Uason;0;0;0;0;7.0;5.5;8.2;6.0;1.0;4;2;2;HUMANAS
554324;Charles Samuel de Macedo da ConceiÃ§Ã£o;0;0;0;0;6.3;5.8;6.8;5.6;0.0;2;2;4;DIFICULDADE
783558;Daiane Bernadete de Machado Nobeshiro;0;0;0;0;6.2;5.6;4.8;5.5;1.0;5;5;4;DIFICULDADE
524408;Omar Fred Obbe;0;0;0;0;5.8;7.0;5.8;6.6;1.0;5;5;3;DIFICULDADE
214844;Jackson da Costa;0;0;0;0;7.4;7.3;8.0;7.4;0.0;4;5;3;MUITO BOM
413841;Helena Ã‰rica Plitason do MaranhÃ£o;1;1;3;1;0.0;0.0;0.0;;0.0;2;0;3;DIFICULDADE
140207;Cleberson da Silva;1;3;1;1;0.0;0.0;0.0;0.0;1.0;5;6;5;DIFICULDADE
740319;Roger Everton de Barbosa Fontes Kage;0;0;0;0;5.7;5.7;6.2;4.7;1.0;4;5;3;DIFICULDADE
873899;Jacinto de SÃ¡ Rosatto Pimenta;0;0;0;0;6.9;7.7;7.5;6.7;;3;6;3;MUITO BOM
303120;Guiomar Marciane da Luz dos Santos;0;0;0;0;5.9;4.9;5.3;4.8;1.0;2;2;3;DIFICULDADE
573343;Martinho Marcelo Bleo dos Pinhais Gomes;0;0;0;0;7.2;7.1;6.3;6.5;1.0;2;5;3;EXATAS
900329;Teresa Joyce da Silva de Viana;0;0;0;0;5.4;5.1;5.7;5.3;1.0;2;5;4;DIFICULDADE
158297;RaÃ­ de Pereira;1;1;1;1;0.0;0.0;0.0;0.0;0.0;5;5;4;DIFICULDADE
124308;Caroline de Torquato Castelo Martinez;0;0;0;0;6.7;5.6;5.3;5.9;;4;5;3;DIFICULDADE
902353;Ney Gilberto Joazyner;0;0;0;0;6.4;5.9;6.3;6.5;1.0;8;7;3;DIFICULDADE
522836;Israel Ripaer;0;0;0;0;5.5;6.1;4.7;;0.0;2;3;4;DIFICULDADE
368662;Soraya dos Santos de Matos;0;0;0;0;6.9;6.8;7.1;6.7;1.0;3;2;6;DIFICULDADE
884366;Ana Maria da Silva;0;0;0;0;5.9;5.6;4.9;4.3;1.0;5;2;6;DIFICULDADE
873644;Manuela CÃ¡ssia Branco de Toledo;3;1;1;3;0.0;0.0;0.0;0.0;;4;3;5;DIFICULDADE
172364;Nicolas Bruno da Luz JÃºnior;1;1;3;1;0.0;0.0;0.0;0.0;;1;0;3;DIFICULDADE
467810;CecÃ­lia de Sobral da Rocha;0;0;0;0;5.4;5.2;7.4;;1.0;5;2;5;DIFICULDADE
487636;HÃ©rcules de Alvarenga Irnbe;0;0;0;0;7.4;7.2;7.6;;0.0;23;7;2;EXATAS
177393;Valter da Silva;1;1;1;1;0.0;0.0;0.0;0.0;1.0;1;2;6;DIFICULDADE
856048;Mel Eian de Pimentel;0;0;0;0;8.6;9.0;10.8;9.1;;24;7;1;EXCELENTE
614598;Zulmira Ivanete de Barboza;1;1;1;1;0.0;0.0;0.0;0.0;1.0;9;2;2;DIFICULDADE
440634;Pablo Aldo Chihe;0;0;0;0;6.5;5.4;6.9;;;2;5;4;DIFICULDADE
635577;Paulo Grossaz;1;1;3;1;0.0;0.0;0.0;0.0;;2;5;3;DIFICULDADE
552864;Romildo Xerxes de Lisboa Lulbi;1;1;1;1;0.0;0.0;0.0;0.0;1.0;2;3;6;DIFICULDADE
976661;Dina Fontes;0;0;0;0;6.7;6.7;8.4;6.0;1.0;9;4;3;HUMANAS
940599;Camila Larissa de SÃ£o Pedro da Silva;0;0;0;0;4.9;5.1;5.2;;1.0;5;2;3;DIFICULDADE
905964;Renata Guha;0;0;0;0;6.7;7.1;6.6;;1.0;2;5;3;DIFICULDADE
878521;Aline da Silva;0;0;0;0;7.0;6.6;7.1;6.8;0.0;9;5;2;DIFICULDADE
748853;Thiago dos Santos Neto;3;1;1;1;0.0;0.0;0.0;0.0;0.0;15;7;3;DIFICULDADE
677635;Frederico Iago da Silva;1;1;1;1;0.0;0.0;0.0;;0.0;2;1;6;DIFICULDADE
259052;Chico Ramon Vacu Kinepobi Terceiro;0;0;0;0;5.5;5.4;6.1;5.5;0.0;1;2;6;DIFICULDADE
297832;Nicole Janete dos Santos;0;0;0;0;6.3;6.9;6.3;6.9;;2;3;4;DIFICULDADE
820841;Selena MaÃ­sa de Salgado Tsunekora;0;0;0;0;4.9;5.1;5.6;4.5;1.0;3;5;4;DIFICULDADE
852958;Cibele AlneÃ£;0;0;0;0;5.7;5.3;4.7;5.6;1.0;3;5;4;DIFICULDADE
491889;Everton de LeÃ£o Gutierrez;0;0;0;0;5.5;5.4;5.4;4.7;1.0;0;0;3;DIFICULDADE
458073;Ivan Beaman de Paranhos;0;0;0;0;6.1;5.9;5.3;4.8;;5;2;6;DIFICULDADE
132426;Leandro AndrÃ© Ornollo Izaoan de Brito;3;1;3;1;0.0;0.0;0.0;0.0;1.0;2;2;6;DIFICULDADE
349154;Humberto Carlos Borba da Silva Sona;0;0;0;0;5.4;6.0;5.5;5.0;;7;4;2;DIFICULDADE
274106;Davi Iavic Trevisan;0;0;0;0;6.7;6.2;7.1;6.8;0.0;5;5;1;DIFICULDADE
948784;Edivaldo Yobo de Oliva;1;3;3;1;0.0;0.0;0.0;0.0;1.0;7;5;3;DIFICULDADE
232161;Leo Rosa Elfocue;0;0;0;0;6.6;5.5;6.5;5.5;0.0;6;5;2;DIFICULDADE
657347;OlÃ­via Cristina Rosatto Blucobbo;0;0;0;0;5.4;5.5;5.0;5.9;;3;0;5;DIFICULDADE
476581;Leonardo Everaldo Milani;0;0;0;0;6.1;6.5;5.1;6.4;1.0;3;5;4;DIFICULDADE
437430;Maria Rita Dodoamy AeonÃ£o;0;0;0;0;7.7;8.1;8.3;7.0;0.0;9;5;3;MUITO BOM
223381;Valdirene Paula Maciel de Soares;0;0;0;0;5.8;6.2;5.2;5.4;0.0;2;3;6;DIFICULDADE
761244;Anna Dackiyldo Eshiesu;0;0;0;0;4.4;5.1;4.7;5.1;;2;2;3;DIFICULDADE
821272;Benedito Pires de AssunÃ§Ã£o;0;0;0;0;4.2;5.4;6.3;5.3;0.0;3;5;3;DIFICULDADE
247370;Marco Quirino de Vieira Egrivic;3;1;1;3;0.0;0.0;0.0;0.0;1.0;3;5;3;DIFICULDADE
297221;VerÃ´nica Dilma Vuoplo;1;1;3;3;0.0;0.0;0.0;;0.0;3;2;3;DIFICULDADE
837113;Monique de Ramos;0;0;0;0;6.4;6.1;5.0;4.7;0.0;4;0;8;DIFICULDADE
389951;VerÃ´nica de Souza;0;0;0;0;5.3;5.1;5.3;4.8;0.0;6;1;3;DIFICULDADE
231455;Carolina Ivete de Souza;0;0;1;1;5.1;6.2;0.0;0.0;;5;2;5;DIFICULDADE
288617;FÃ¡tima Samila de Santo AntÃ´nio do Amaral;0;0;0;0;6.4;5.2;5.9;;1.0;16;0;3;DIFICULDADE
604838;Sabrina Elisa NegrÃ£o de SÃ£o Pedro;0;0;0;0;6.2;5.6;4.9;4.9;;2;2;6;DIFICULDADE
692500;Marco de Cabral;0;0;3;1;6.2;6.5;0.0;;1.0;2;0;3;DIFICULDADE
919519;Ãsis BÃ¡rbara de Aguiar;0;0;0;0;6.7;7.1;7.1;5.8;;5;3;5;DIFICULDADE
692806;CÃ­ntia Larissa dos Santos da Silva;0;0;0;0;6.1;5.8;4.6;4.3;1.0;3;5;3;DIFICULDADE
760090;Marciano Jacinto do EspÃ­rito Santo;1;1;1;1;0.0;0.0;0.0;0.0;0.0;4;0;4;DIFICULDADE
741649;Meire GÃ³is de Britto;0;0;0;0;5.0;5.3;4.6;4.8;0.0;4;2;3;DIFICULDADE
820275;SÃ­lvio de SimÃµes Hapumi;0;0;0;0;6.8;6.0;7.4;5.0;1.0;3;4;2;DIFICULDADE
979944;Luciano de Chaves;0;0;0;0;5.6;5.0;5.7;5.3;1.0;3;4;2;DIFICULDADE
677267;Jack Brasil;0;0;0;0;7.2;7.4;8.7;6.2;1.0;5;2;4;MUITO BOM
609617;Manuel Jardel Dias;0;0;0;0;6.5;7.2;6.0;;1.0;2;5;4;DIFICULDADE
963428;Elisete Rita de Iglesias;0;0;0;0;7.0;6.9;5.1;6.4;0.0;3;3;5;DIFICULDADE
843563;Viviane do EspÃ­rito Santo da Cunha;3;1;1;1;0.0;0.0;0.0;0.0;0.0;8;4;3;DIFICULDADE
783943;Luke Walter da Silva de Almeida;0;0;0;0;6.1;5.6;4.7;6.2;1.0;5;3;4;DIFICULDADE
305395;Ademar Fabiano de Oliveira;1;1;1;1;0.0;0.0;0.0;0.0;1.0;4;1;6;DIFICULDADE
507936;Elizabete MÃ¡rcia de Barbosa da Cruz;0;0;0;0;5.0;4.4;6.7;5.1;0.0;5;5;4;DIFICULDADE
922848;Rivaldo JosÃ© de Barbosa;0;0;0;0;7.0;6.2;6.9;6.6;1.0;15;2;1;DIFICULDADE
422880;Aldo FÃ¡bio Emque;3;1;1;1;0.0;0.0;0.0;0.0;0.0;3;2;6;DIFICULDADE
826367;Teresa da Silva;0;0;0;0;7.6;7.7;5.3;6.4;1.0;2;5;3;EXATAS
738014;Artur Gilmar dos Santos Shifu;3;1;3;1;0.0;0.0;0.0;0.0;0.0;5;5;3;DIFICULDADE
539739;Keyla de Barbosa Driwa;0;0;0;0;6.5;6.4;5.8;6.6;1.0;3;2;3;DIFICULDADE
573529;Charlene Oescuamvic;0;0;0;0;7.0;5.7;6.0;;0.0;2;5;3;DIFICULDADE
820610;CÃ©lia de Mello Tyltirnman Iarnan;0;0;0;0;6.7;6.8;5.8;6.9;1.0;9;2;6;DIFICULDADE
778208;Marcos Naves de Gimenes;0;0;0;0;6.6;7.3;7.4;6.5;0.0;5;2;8;DIFICULDADE
789009;Heron Gilmar HobroÃ£o;0;0;0;0;6.6;7.3;8.3;6.5;0.0;5;3;3;HUMANAS
622745;Marlon JoÃ£o do ParanÃ¡;1;1;1;3;0.0;0.0;0.0;;0.0;2;5;3;DIFICULDADE
157030;Eduarda Rosana de Pimentel;0;0;0;0;4.8;5.0;4.6;4.5;;2;1;7;DIFICULDADE
497961;Carlos da Serra;0;0;0;0;4.6;4.7;6.2;;0.0;5;0;8;DIFICULDADE
602485;Kim Nilo de Alvim Dias JÃºnior;1;1;1;1;0.0;0.0;0.0;0.0;1.0;1;2;3;DIFICULDADE
819514;Jonathan Zesa;0;0;0;0;5.7;5.8;4.7;5.1;1.0;3;1;4;DIFICULDADE
905357;Benjamin de Carvalho;0;0;0;0;7.0;7.0;6.4;6.1;1.0;9;3;3;EXATAS
145635;OsÃ©as Victor da ParaÃ­ba;1;3;3;1;0.0;0.0;0.0;0.0;0.0;3;3;6;DIFICULDADE
321936;Keyla Fontes;1;3;1;1;0.0;0.0;0.0;;1.0;5;4;5;DIFICULDADE
231966;CauÃª Denis Naves Ypeorn JÃºnior;1;3;1;1;0.0;0.0;0.0;;0.0;5;4;4;DIFICULDADE
540499;Dina CÃ©lia Nupede Boze;1;1;1;1;0.0;0.0;0.0;0.0;1.0;4;2;6;DIFICULDADE
599610;Luzinete Gilemer;0;0;0;0;7.3;5.8;6.1;6.2;0.0;9;4;4;DIFICULDADE
395512;Oliver Roberto da Cruz;0;0;0;0;5.3;4.9;5.2;;1.0;2;5;3;DIFICULDADE
403005;Lara de Santo AntÃ´nio;0;0;0;0;7.6;7.4;8.4;7.4;;23;7;1;MUITO BOM
683155;CauÃª do Vale Pibupeka;0;0;0;0;6.4;5.2;6.0;6.8;1.0;3;2;3;DIFICULDADE
473349;Genir Wilma Urobun;0;0;0;0;5.1;4.7;4.6;6.1;0.0;2;5;3;DIFICULDADE
100187;Jussara Ediane de Moura Epason;0;0;0;0;7.5;7.7;8.4;6.9;;11;5;3;MUITO BOM
199567;Samara da Silva de Alvarenga;0;0;0;0;6.5;6.3;6.7;6.4;0.0;2;5;3;DIFICULDADE
110398;Terezinha QuÃ©sia Repinu d'Ãvila;0;0;0;0;6.5;5.7;6.8;4.8;1.0;5;3;4;DIFICULDADE
459540;Neila Mikaella Trevisan;0;0;0;0;5.7;5.5;6.6;5.7;0.0;5;5;3;DIFICULDADE
240839;HeloÃ­sa Preto;0;0;0;0;5.8;5.1;5.2;4.4;1.0;3;1;7;DIFICULDADE
295842;Pablo dos Santos;0;0;0;0;6.5;5.9;6.6;5.3;1.0;5;2;6;DIFICULDADE
199219;HÃ©lio de Arantes;0;0;0;0;6.4;5.4;6.0;5.5;1.0;5;2;4;DIFICULDADE
324183;Laura de Lemos Marinho Terceiro;0;0;0;0;4.9;5.8;5.6;5.0;1.0;0;2;6;DIFICULDADE
840115;Manoel de Souza;1;1;1;1;0.0;0.0;0.0;0.0;1.0;3;2;8;DIFICULDADE
262835;JoÃ£o de Siqueira;0;0;0;0;7.1;6.7;7.1;6.8;1.0;13;4;3;DIFICULDADE
376933;SÃ´nia Meire Hyrie;0;0;0;0;6.6;6.4;6.1;7.1;0.0;8;2;4;DIFICULDADE
319588;Simone Bella Seirnulson;0;0;0;0;5.6;7.6;4.6;;1.0;3;2;3;DIFICULDADE
696387;Murilo IsaÃ­as da Gama de Oliveira Herrera;0;0;0;0;7.1;6.8;6.4;6.2;1.0;4;5;2;DIFICULDADE
417208;Mel IsolgojeÃ£ da Luz;0;0;0;0;5.3;6.5;4.9;;1.0;2;2;6;DIFICULDADE
160746;Celso MÃ¡rio Herrera;1;1;1;3;0.0;0.0;0.0;0.0;1.0;5;2;6;DIFICULDADE
477817;Armando Kim Couto;0;0;0;0;5.4;4.8;6.7;;;4;4;3;DIFICULDADE
928873;Anne BÃ¡rbara de Pimentel;0;0;0;0;5.1;6.0;5.8;6.5;1.0;2;5;3;DIFICULDADE
966891;FlÃ¡via do Prado da Silva de Bueno;1;1;1;1;0.0;0.0;0.0;0.0;1.0;14;0;8;DIFICULDADE
258472;Eliomar de SÃ£o Pedro;0;0;0;0;6.3;6.8;5.2;4.9;0.0;5;3;4;DIFICULDADE
462724;Demilson da Silva;0;0;0;0;6.2;4.5;5.2;4.8;0.0;4;4;4;DIFICULDADE
379686;Jandira de Maia Velan;0;0;0;0;6.8;5.8;6.1;5.4;0.0;15;4;4;DIFICULDADE
906249;Isaiane de Muniz;0;0;0;0;5.6;6.2;6.5;;1.0;5;5;3;DIFICULDADE
595326;QuÃ©sia Lara Fontes de Moura;0;0;0;0;5.9;5.5;4.5;4.9;;2;2;6;DIFICULDADE
125467;Flaviana da Silva Prirosaoan;0;0;1;3;5.8;5.5;0.0;;;5;4;8;DIFICULDADE
892998;Magali Suzy Milani;0;0;1;1;5.8;4.7;0.0;0.0;1.0;5;0;3;DIFICULDADE
196142;Juan Dosose Povaov;1;1;1;1;0.0;0.0;0.0;0.0;1.0;5;5;3;DIFICULDADE
784529;AntÃ´nio JosÃ© da Silva Andes Dias;0;0;0;0;6.5;6.7;5.4;5.7;0.0;4;4;5;DIFICULDADE
214293;Ana FelÃ­cia Castelo de Queiroz;0;0;0;0;5.8;5.2;4.7;5.8;;1;2;3;DIFICULDADE
691712;Raquel Luciana Ecoigaov Dymizsco;0;0;0;0;6.4;4.5;6.9;;;2;4;3;DIFICULDADE
755228;Alfredo Bakadawo Dau;0;0;0;0;6.2;7.0;0.0;0.0;1.0;3;2;3;DIFICULDADE
278212;PatrÃ­cia de Nogueira Nuaka;0;0;0;0;5.5;5.1;5.7;5.0;0.0;3;3;5;DIFICULDADE
790409;Janete dos Santos;0;0;0;0;4.5;4.9;5.9;4.4;;9;5;3;DIFICULDADE
647452;Oliver de Ayres;0;0;0;0;5.8;5.1;5.8;;1.0;3;4;4;DIFICULDADE
485490;Rafaela Michele da Silva;0;0;0;0;6.2;5.2;4.9;5.8;1.0;3;0;3;DIFICULDADE
480545;Paulo TÃ¡les de Queiroz Otrelan Neto;0;0;0;0;6.8;6.9;7.8;5.9;0.0;4;5;4;DIFICULDADE
312647;Alan Lumal Udrasece;0;0;0;0;5.3;4.4;4.9;;;3;1;7;DIFICULDADE
477393;Marlon Leandro de Peixoto dos Santos;0;0;0;0;7.9;7.9;7.8;7.9;0.0;9;5;6;MUITO BOM
863383;FlÃ¡via LÃ­via Raoan;0;0;0;0;6.4;5.4;5.2;;1.0;4;2;3;DIFICULDADE
405819;Gabriela de Salgado Sega;1;1;1;1;0.0;0.0;0.0;0.0;1.0;4;3;5;DIFICULDADE
735775;Jacinto Pablo de Jesus Gomes Sharnue;0;0;0;0;5.1;4.7;4.8;;1.0;2;5;3;DIFICULDADE
507457;Solange Josiane Graoi dos Santos;0;0;0;0;5.2;4.8;5.1;;1.0;5;3;3;DIFICULDADE
945121;FabrÃ­cio Franco Uzvo Fonle JÃºnior;0;0;0;0;5.8;5.3;4.7;5.4;0.0;5;3;6;DIFICULDADE
288721;Anakin Tesekiji Lopes;0;0;0;0;4.9;4.9;4.6;6.1;1.0;5;0;3;DIFICULDADE
374038;EloÃ¡ CÃ­ntia do Prado de Garcia;0;0;0;0;5.5;5.0;6.7;6.1;1.0;2;3;3;DIFICULDADE
228110;Manuel de Lins Neto;0;0;0;0;6.8;6.8;5.7;;1.0;5;5;5;DIFICULDADE
199370;CÃ­cero Filipe de Sobral Benlirrivo;1;1;3;3;0.0;0.0;0.0;0.0;0.0;7;0;3;DIFICULDADE
168189;Quico Fuhimu Drioam;0;0;0;0;5.9;4.9;5.3;6.4;;2;2;6;DIFICULDADE
512973;Oliver Alan de Vargas;0;0;0;0;6.2;5.4;5.3;5.3;;2;2;6;DIFICULDADE
408031;Gilson Martinho dos Santos Mendes;0;0;0;0;5.6;7.2;5.5;;1.0;3;3;3;DIFICULDADE
392060;Olavo de Ferreira;0;0;0;0;7.6;7.2;7.4;;1.0;12;5;3;EXATAS
935756;JoÃ£o Ropedo;0;0;0;0;5.5;4.8;5.3;4.9;1.0;2;3;6;DIFICULDADE
112458;Samanta Pomi;1;1;1;1;0.0;0.0;0.0;0.0;1.0;3;2;5;DIFICULDADE
827563;ThaÃ­ssa das Neves;0;0;0;0;4.8;5.1;5.4;5.1;1.0;4;2;3;DIFICULDADE
525687;Xerxes Joaquim de Duarte da Silva;0;0;0;0;6.3;6.2;5.2;;1.0;11;6;6;DIFICULDADE
242872;AndrÃ© de Sobral Herotasa;0;0;0;0;5.9;5.6;5.8;4.9;1.0;2;2;6;DIFICULDADE
900433;Talita Enaeylman;1;1;3;1;0.0;0.0;0.0;0.0;;0;4;3;DIFICULDADE
895151;Edivaldo Otaviano Jardim;0;0;1;3;6.0;6.1;0.0;0.0;1.0;1;2;6;DIFICULDADE
840713;AntÃ´nio de Lins JÃºnior;0;0;0;0;7.4;7.4;7.4;7.6;0.0;15;6;2;MUITO BOM
201259;JosÃ© OsÃ³rio Nunes Freire Terceiro;1;3;1;3;0.0;0.0;0.0;0.0;;5;3;6;DIFICULDADE
813420;RosÃ¢ngela LÃºcia Branco;0;0;0;0;5.4;5.7;5.2;4.7;0.0;4;5;4;DIFICULDADE
874173;Ramon Estrada de Iglesias;0;0;0;0;6.7;5.4;5.3;6.1;0.0;12;6;2;DIFICULDADE
428934;Ali do Amazonas de Albuquerque;0;0;0;0;7.0;7.1;8.3;6.9;1.0;3;5;3;MUITO BOM
615738;Iago Pruavic;0;0;0;0;6.0;6.1;6.0;5.8;0.0;8;2;5;DIFICULDADE
499130;Mel Gilmara Esem;0;0;0;0;5.2;4.6;4.9;5.6;1.0;3;1;4;DIFICULDADE
717376;Clotilde Christie de Andrade Nyoben;1;1;1;1;0.0;0.0;0.0;0.0;1.0;4;6;5;DIFICULDADE
904459;Chico de Tavares Pimenta;0;0;0;0;6.3;6.6;6.4;;1.0;4;2;3;DIFICULDADE
770576;Joaquim da Silva Bonoto JÃºnior;1;1;1;1;0.0;0.0;0.0;0.0;1.0;11;4;4;DIFICULDADE
493114;Leila Vemtru;1;1;1;1;0.0;0.0;0.0;0.0;;5;6;2;DIFICULDADE
390957;RaÃ­ssa Zenaide Uason;0;0;0;0;6.0;5.6;5.0;5.1;0.0;8;5;3;DIFICULDADE
677437;EmÃ­lio Jonas do EspÃ­rito Santo de Toledo;0;0;0;0;6.2;5.5;5.2;5.6;1.0;2;2;6;DIFICULDADE
915552;Jonathas DionÃ­sio de Lacerda dos Pinhais;0;0;0;0;7.5;7.5;5.3;6.1;0.0;2;4;6;EXATAS
597800;Hilda Mel de Junqueira;0;0;0;0;6.3;6.7;7.9;6.1;;11;2;5;HUMANAS
168424;Luzinete Madalena de Lemos;0;0;0;0;5.1;5.1;5.5;;0.0;3;0;3;DIFICULDADE
354317;Valeska Samila Dutra;0;0;0;0;5.8;5.6;6.8;4.5;;3;5;3;DIFICULDADE
229629;Bianca Eleonora Moreno de Tozetto;0;0;0;0;7.7;7.9;9.2;;;24;7;4;MUITO BOM
832148;PlÃ­nio Carlos MourÃ£o;0;0;0;0;6.1;5.7;5.7;4.3;;4;2;4;DIFICULDADE
441103;Hilda Janete da Gama;0;0;0;0;6.0;6.7;4.9;5.2;1.0;5;2;3;DIFICULDADE
302198;Silvair Hildebrando Leoru;0;0;0;0;6.8;6.9;5.6;6.5;0.0;4;5;3;DIFICULDADE
602451;Denise MaÃ­ra Ulzi da Silva;0;0;0;0;6.5;7.3;7.0;;1.0;4;2;5;DIFICULDADE
970120;Lisa de Pascoal Kikinako;0;0;0;0;6.8;6.5;6.9;5.8;1.0;5;3;8;DIFICULDADE
553080;Avelino Jason de Linhares JÃºnior;1;1;1;3;0.0;0.0;0.0;0.0;1.0;3;2;7;DIFICULDADE
903340;Alberto Pryminmeys;0;0;0;0;5.7;4.9;4.5;5.9;1.0;4;2;6;DIFICULDADE
946118;Amanda Samara Teshi;0;0;0;0;5.9;5.2;7.6;5.5;1.0;2;5;3;DIFICULDADE
580834;Jonathas EstevÃ£o de Queiroz Neto;0;0;0;0;6.4;6.9;7.0;5.7;;6;2;6;DIFICULDADE
422842;Magali de Camargo da GraÃ§a;0;0;0;0;7.1;6.9;5.2;5.0;;12;0;3;EXATAS
630787;Graziele Tina Pimenta;0;0;0;0;5.7;5.1;4.8;;;8;0;7;DIFICULDADE
540243;Kiara Evelyn Telu de Vargas Schneider;0;0;0;0;6.8;6.4;5.8;6.4;0.0;7;5;2;DIFICULDADE
840522;Yasmin Valverde;0;0;0;0;6.1;4.4;5.4;4.3;0.0;2;4;5;DIFICULDADE
385470;Rosa da Silva Gomes;0;0;0;0;6.4;6.3;5.1;5.3;0.0;2;1;6;DIFICULDADE
615243;Paulo AÃ©cio GÃ³is de AlcÃ¢ntara;0;0;0;0;5.9;5.8;5.0;5.6;1.0;3;2;6;DIFICULDADE
302169;Saulo Xerxes da Silva;0;0;0;0;6.5;6.6;7.0;6.4;;5;3;3;DIFICULDADE
309061;Talita Tatiana de Paiva da Silva Ornbe;0;0;0;0;6.0;4.9;5.1;4.7;1.0;2;5;3;DIFICULDADE
406531;Gilson da Silva Efizson;1;3;1;3;0.0;0.0;0.0;0.0;1.0;5;2;6;DIFICULDADE
874962;Karl Romildo Cyiniesov Ribeiro PimeinosÃ£o;0;0;0;0;6.5;6.1;5.4;;1.0;1;5;4;DIFICULDADE
180899;Selma Zufason;0;0;0;0;6.3;6.6;6.9;6.4;1.0;3;5;7;DIFICULDADE
870676;ElisÃ¢ngela PatrÃ­cia dos Santos PinhÃ£o;1;1;1;1;0.0;0.0;0.0;0.0;1.0;5;0;8;DIFICULDADE
589702;Regina Usem;0;0;0;0;6.2;6.7;6.0;5.1;1.0;2;1;3;DIFICULDADE
950983;MÃ¡rcio Pepru Gutierrez;0;0;0;0;5.8;4.7;5.2;;0.0;3;4;4;DIFICULDADE
364094;Marielle Keyla de Oliva;0;0;0;0;4.9;5.2;5.6;4.7;1.0;2;2;3;DIFICULDADE
626775;Isabel de Ãlvares;0;0;0;0;5.1;5.2;5.6;5.0;0.0;3;5;3;DIFICULDADE
632376;VÃ¢nia Druo;0;0;0;0;6.5;4.7;5.5;5.7;1.0;2;5;4;DIFICULDADE
